countryiso3code,country,date,value
EUU,"{'id': 'EU', 'value': 'European Union'}",1985,6499.68706109997
EUU,"{'id': 'EU', 'value': 'European Union'}",1984,6335.17246566837
EUU,"{'id': 'EU', 'value': 'European Union'}",1983,6589.86073233895
EUU,"{'id': 'EU', 'value': 'European Union'}",1982,6795.42660540859
EUU,"{'id': 'EU', 'value': 'European Union'}",1981,7066.95175759791
EUU,"{'id': 'EU', 'value': 'European Union'}",1980,8129.46277597245
EUU,"{'id': 'EU', 'value': 'European Union'}",1979,7299.1015523061
EUU,"{'id': 'EU', 'value': 'European Union'}",1978,6067.32865024682
EUU,"{'id': 'EU', 'value': 'European Union'}",1977,5004.79440762287
EUU,"{'id': 'EU', 'value': 'European Union'}",1976,4440.66123864228
EUU,"{'id': 'EU', 'value': 'European Union'}",1975,4261.3621559933
EUU,"{'id': 'EU', 'value': 'European Union'}",1974,3680.69868672715
EUU,"{'id': 'EU', 'value': 'European Union'}",1973,3270.91348109974
EUU,"{'id': 'EU', 'value': 'European Union'}",1972,2544.14110313349
EUU,"{'id': 'EU', 'value': 'European Union'}",1971,2123.19939275381
EUU,"{'id': 'EU', 'value': 'European Union'}",1970,1888.62755953928
EUU,"{'id': 'EU', 'value': 'European Union'}",1969,1679.97995300089
EUU,"{'id': 'EU', 'value': 'European Union'}",1968,1515.93863153707
EUU,"{'id': 'EU', 'value': 'European Union'}",1967,1422.67334409998
EUU,"{'id': 'EU', 'value': 'European Union'}",1966,1346.52149899636
EUU,"{'id': 'EU', 'value': 'European Union'}",1965,1253.79886764187
EUU,"{'id': 'EU', 'value': 'European Union'}",1964,1155.58298679021
EUU,"{'id': 'EU', 'value': 'European Union'}",1963,1050.98591036192
EUU,"{'id': 'EU', 'value': 'European Union'}",1962,964.801597166525
EUU,"{'id': 'EU', 'value': 'European Union'}",1961,880.347463807733
EUU,"{'id': 'EU', 'value': 'European Union'}",1960,798.642235573087
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2023,1828.70835941923
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2022,1913.3742283108
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2021,1792.92066416628
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2020,1725.7217597946
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2019,1923.17068917178
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2018,1852.26631004128
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2017,1690.94404160881
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2016,1663.08517085287
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2015,1845.31230428842
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2014,2396.43588704561
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2013,2311.345853399
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2012,2277.69164040928
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2011,2086.15621829409
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2010,2046.88700724028
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2009,1767.14092675723
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2008,1998.94979855012
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2007,1601.44383317459
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2006,1337.51557763589
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2005,1093.61096056839
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2004,885.530929687614
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2003,715.048054121416
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2002,696.191010096695
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2001,731.010633303808
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",2000,763.826930716849
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1999,667.758521407211
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1998,914.940539033038
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1997,911.187798124227
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1996,831.385223038035
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1995,786.942824139167
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1994,660.84965545477
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1993,675.427859746939
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1992,681.619884235806
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1991,782.51660878544
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1990,1139.25578123211
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1989,812.474785611134
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1988,845.585562336825
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1987,798.990349943166
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1986,811.297529357377
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1985,905.525864859387
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1984,909.051383790455
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1983,1026.51200258338
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1982,1212.99532121233
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1981,1304.9395013848
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1980,994.375175470688
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1979,790.591986511964
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1978,629.436633614014
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1977,593.912132196078
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1976,557.194049799719
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1975,472.272427223463
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1974,439.835572788136
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1973,292.732011036208
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1972,242.932416354903
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1971,213.452465293044
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1970,214.478795666995
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1969,179.736487653996
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1968,166.472765723936
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1967,154.795820898043
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1966,154.872316477078
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1965,149.414076862122
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1964,143.234335763674
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1963,145.470154625044
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1962,139.204369909603
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1961,130.595832459644
FCS,"{'id': 'F1', 'value': 'Fragile and conflict affected situations'}",1960,125.434303757343
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2023,1245.01965554275
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2022,1110.1304329994
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2021,1047.734015017
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2020,968.133367537043
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2019,985.590876409076
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2018,977.279226207199
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2017,940.767399878295
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2016,901.324893112879
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2015,917.721459685355
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2014,982.631507838096
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2013,955.194596348049
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2012,874.711729771277
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2011,869.227251067144
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2010,806.813557896356
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2009,764.056870295966
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2008,792.161700267797
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2007,685.454599755866
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2006,590.466757099069
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2005,518.012209263837
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2004,465.183868434439
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2003,415.222492176067
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2002,377.025502985627
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2001,357.804372623371
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",2000,381.752074676408
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1999,362.805195844507
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1998,370.875470735256
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1997,368.691274946573
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1996,361.97679719957
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1995,341.641004828964
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1994,301.988745355578
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1993,364.147531263404
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1992,363.216394466218
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1991,496.618815565502
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1990,468.271097296236
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1989,415.145872207974
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1988,412.696022890703
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1987,402.052217689167
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1986,386.593574652385
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1985,438.791148904819
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1984,423.487867405504
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1983,414.671483154365
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1982,420.235061326644
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1981,427.535003083979
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1980,428.035683454039
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1979,393.23459853494
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1978,357.626571693949
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1977,314.28533012842
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1976,283.462526697973
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1975,266.477749865184
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1974,240.113274854723
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1973,211.774025901378
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1972,178.915779266021
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1971,164.771859329842
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1970,158.704321505567
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1969,169.37938922751
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1968,162.286430237869
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1967,156.295645383163
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1966,155.717373932151
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1965,148.187497361384
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1964,140.48856155662
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1963,131.958233265365
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1962,126.504723092279
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1961,122.243389724916
HPC,"{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",1960,118.40763479584
,"{'id': 'XD', 'value': 'High income'}",2023,48220.0331638568
,"{'id': 'XD', 'value': 'High income'}",2022,46165.6150408536
,"{'id': 'XD', 'value': 'High income'}",2021,44840.3585005322
,"{'id': 'XD', 'value': 'High income'}",2020,40023.7382985043
,"{'id': 'XD', 'value': 'High income'}",2019,41188.7704617624
,"{'id': 'XD', 'value': 'High income'}",2018,40958.3706534705
,"{'id': 'XD', 'value': 'High income'}",2017,38707.9315420479
,"{'id': 'XD', 'value': 'High income'}",2016,36993.533269398
,"{'id': 'XD', 'value': 'High income'}",2015,36482.9965260467
,"{'id': 'XD', 'value': 'High income'}",2014,39280.6224525688
,"{'id': 'XD', 'value': 'High income'}",2013,38847.0867199254
,"{'id': 'XD', 'value': 'High income'}",2012,38510.7070184443
,"{'id': 'XD', 'value': 'High income'}",2011,38570.6578513538
,"{'id': 'XD', 'value': 'High income'}",2010,35574.872977584
,"{'id': 'XD', 'value': 'High income'}",2009,33960.3625273917
,"{'id': 'XD', 'value': 'High income'}",2008,36768.4988689859
,"{'id': 'XD', 'value': 'High income'}",2007,34554.0764413705
,"{'id': 'XD', 'value': 'High income'}",2006,31620.6406999536
,"{'id': 'XD', 'value': 'High income'}",2005,29983.358097402
,"{'id': 'XD', 'value': 'High income'}",2004,28397.3350901237
,"{'id': 'XD', 'value': 'High income'}",2003,25549.8377720574
,"{'id': 'XD', 'value': 'High income'}",2002,22873.3705628119
,"{'id': 'XD', 'value': 'High income'}",2001,22022.0223359439
,"{'id': 'XD', 'value': 'High income'}",2000,22305.7744425653
,"{'id': 'XD', 'value': 'High income'}",1999,21907.6677467848
,"{'id': 'XD', 'value': 'High income'}",1998,21031.0396841314
,"{'id': 'XD', 'value': 'High income'}",1997,21171.2238606082
,"{'id': 'XD', 'value': 'High income'}",1996,21642.3561818338
,"{'id': 'XD', 'value': 'High income'}",1995,21591.4018250691
,"{'id': 'XD', 'value': 'High income'}",1994,19571.4043767903
,"{'id': 'XD', 'value': 'High income'}",1993,18413.1566133256
,"{'id': 'XD', 'value': 'High income'}",1992,18408.531438008
,"{'id': 'XD', 'value': 'High income'}",1991,17318.716068996
,"{'id': 'XD', 'value': 'High income'}",1990,16531.8233219888
,"{'id': 'XD', 'value': 'High income'}",1989,14855.7302414945
,"{'id': 'XD', 'value': 'High income'}",1988,14364.921707129
,"{'id': 'XD', 'value': 'High income'}",1987,12850.8468463378
,"{'id': 'XD', 'value': 'High income'}",1986,11159.3398259417
,"{'id': 'XD', 'value': 'High income'}",1985,9248.15400168108
,"{'id': 'XD', 'value': 'High income'}",1984,8871.48831614361
,"{'id': 'XD', 'value': 'High income'}",1983,8566.49101617167
,"{'id': 'XD', 'value': 'High income'}",1982,8348.98693483503
,"{'id': 'XD', 'value': 'High income'}",1981,8493.64465978805
,"{'id': 'XD', 'value': 'High income'}",1980,8429.70121318083
,"{'id': 'XD', 'value': 'High income'}",1979,7612.99799250469
,"{'id': 'XD', 'value': 'High income'}",1978,6642.26198213356
,"{'id': 'XD', 'value': 'High income'}",1977,5577.60719279589
,"{'id': 'XD', 'value': 'High income'}",1976,4968.01622330605
,"{'id': 'XD', 'value': 'High income'}",1975,4599.58611092319
,"{'id': 'XD', 'value': 'High income'}",1974,4157.89064635097
,"{'id': 'XD', 'value': 'High income'}",1973,3710.50648378836
,"{'id': 'XD', 'value': 'High income'}",1972,3087.01708961172
,"{'id': 'XD', 'value': 'High income'}",1971,2683.14346027776
,"{'id': 'XD', 'value': 'High income'}",1970,2441.67448922611
,"{'id': 'XD', 'value': 'High income'}",1969,2245.62712270064
,"{'id': 'XD', 'value': 'High income'}",1968,2056.94448724086
,"{'id': 'XD', 'value': 'High income'}",1967,1914.47054729252
,"{'id': 'XD', 'value': 'High income'}",1966,1809.53378680139
,"{'id': 'XD', 'value': 'High income'}",1965,1670.5846762695
,"{'id': 'XD', 'value': 'High income'}",1964,1554.74362078645
,"{'id': 'XD', 'value': 'High income'}",1963,1439.58203461255
,"{'id': 'XD', 'value': 'High income'}",1962,1354.64290462063
,"{'id': 'XD', 'value': 'High income'}",1961,1268.15585271693
,"{'id': 'XD', 'value': 'High income'}",1960,1203.51026705988
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2023,7845.38536226529
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2022,7681.29525722277
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2021,7301.908085568
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2020,6185.51925977404
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2019,6465.81328082011
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2018,6378.53885411053
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2017,6048.21917294317
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2016,5528.04543069571
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2015,5541.33759395986
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2014,5978.09034763574
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2013,5844.93320229882
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2012,5601.06078266917
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2011,5326.06099788271
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2010,4545.56505299771
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2009,3775.96540023428
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2008,3933.92842348701
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2007,3312.2889632258
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2006,2693.9797908638
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2005,2295.24768284098
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2004,1942.24364987665
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2003,1648.56448532052
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2002,1484.08656294312
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2001,1478.96690806618
IBD,"{'id': 'XF', 'value': 'IBRD only'}",2000,1475.92926790233
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1999,1372.9118833311
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1998,1427.50644235405
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1997,1486.56469224548
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1996,1420.84279556359
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1995,1319.45964806091
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1994,1181.10677578808
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1993,1086.61370057684
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1992,1016.16666014326
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1991,982.098217405714
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1990,1030.88208812709
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1989,935.106945874628
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1988,946.595281977712
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1987,904.991004626364
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1986,904.390362580809
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1985,905.334625713737
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1984,895.295182801315
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1983,878.263036819272
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1982,870.221931372491
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1981,914.476065663336
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1980,867.305182630012
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1979,727.262241240384
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1978,608.497340956046
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1977,577.043655315485
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1976,517.45786891549
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1975,488.98282170622
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1974,453.241449025209
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1973,371.152788570656
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1972,300.659297996636
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1971,272.982239572534
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1970,257.484981636008
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1969,241.94135760962
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1968,222.551976960832
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1967,215.562280227573
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1966,211.692688102904
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1965,214.069679051392
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1964,199.637060594372
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1963,179.979848028223
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1962,166.825401494574
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1961,167.251942935847
IBD,"{'id': 'XF', 'value': 'IBRD only'}",1960,171.545706027185
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2023,6094.02389348234
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2022,6006.27309700773
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2021,5731.30618464805
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2020,4907.28699204586
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2019,5144.37243935275
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2018,5088.01277247711
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2017,4837.06302141945
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2016,4456.76020150655
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2015,4484.4893837025
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2014,4837.15195672936
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2013,4727.63262517946
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2012,4532.36565140012
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2011,4324.92237161415
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2010,3715.33075040603
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2009,3108.72791726163
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2008,3247.14652167199
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2007,2743.94384761677
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2006,2248.77141853849
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2005,1920.82909999129
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2004,1634.06269331334
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2003,1393.1554006921
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2002,1257.50147267374
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2001,1250.86998542353
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",2000,1254.44797538522
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1999,1165.16747599702
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1998,1242.62633984917
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1997,1288.89809265586
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1996,1236.2546946925
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1995,1145.24454230659
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1994,1021.43094060778
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1993,947.073555905725
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1992,890.452503891697
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1991,876.218228895356
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1990,911.619619333877
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1989,829.703021384559
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1988,840.505490149009
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1987,805.379729778079
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1986,804.779900414573
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1985,820.423852706282
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1984,811.94802320337
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1983,808.549154193406
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1982,827.015376435178
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1981,874.105809713374
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1980,789.057130308386
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1979,663.634901555073
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1978,559.954635122128
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1977,527.736845524931
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1976,477.934838150841
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1975,454.0289635233
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1974,416.358185547986
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1973,338.440167510821
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1972,278.066373744803
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1971,254.71364312362
IBT,"{'id': 'ZT', 'value': 'IDA & IBRD total'}",1970,243.510430419095
